num,board,title,writer,upload_date,view,likes
820134,뻘글,16살이랑 나 칭구칭구함 ^^,익명,01/12,2675,65
821051,,"<축> 서강대 취업률, 오버더 스카이!",익명,01/14,2583,185
821046,,(펌)로스쿨을 고민해야할 이유(2011년 글),익명,01/14,1251,25
821040,기쁘다,수정) 우리학교 취업률 스카이 꺾었다 !,익명,01/14,3813,127
821039,,"[취업률 뉴스] 서강대 오버더 스카이, 문과 중심 대학의 약진",익명,01/14,1281,57
821029,,이사건으로 다시 읽어보는 설대변호사의 공부의견,익명,01/14,2773,124
821010,,유머) 서연고한서성,익명,01/14,1968,56
821001,,주예지쌤이 했어야 하는말(feat깐석원입니다),익명,01/14,3345,220
820998,,뮬란 악역의 재해석.jpg,익명,01/14,2129,150
820996,,야 주예지 발언 사진 한 장으로 딱 정리해준다,익명,01/14,2222,33
820992,,공감) ■Loyola■,익명,01/14,2151,78
820965,,진짜 쳐 드실 줄만 아시는j관 빌런아 보거라,익명,01/14,1400,36
820960,,성맴매,익명,01/14,2204,45
820936,,용접공 강사 유튜브에 달린 댓글,익명,01/14,2083,52
820903,,내가 이해를 못하나 해서 주예지 영상 보고왔는데,익명,01/14,1999,70
820888,,주예지 발언의 내막,익명,01/14,868,26
820858,,걍 인강강사들이 아이돌화 되는듯 항상,익명,01/14,983,29
820815,,뻘글)아 회사가기싫어요 자고 싶어요 ㅠ,익명,01/14,663,37
820757,,이상목(워싱턴대학교 세인트루이스 교수) 서강경제 동문,익명,01/14,3193,91
820748,,아빠 친구 딸이 자살을 했대,익명,01/14,4443,160
820703,,서담에 큰돔 사진 올리는거 냉동감임?,익명,01/14,880,25
820693,징징글,인적성 모의결과 너무 처참하네요....ㅠㅠ 저 취업할 수 있을까요...?,익명,01/13,1309,26
820674,,기생충 아카데미 6개 부문 노미네이트,익명,01/13,1868,71
820625,,거짓말하는거 못보는 박명수 레전드,익명,01/13,3537,123
820613,,그냥 기분 내보고 싶었던 사람,익명,01/13,2770,125
821564,,술먹고 카톡하면 안되는이유.kakaotalk,익명,01/15,1725,46
821513,,한국 예수회 신부로 운영권 넘어오면서 서강이 퇴보한거야.,익명,01/15,2433,149
821498,,존예녀 존잘남 밝히는게 꼴보기 싫으면 내가 속이 좁은거냐,익명,01/15,2637,58
821477,,학교발전을 위해 호수에 돌 하나를 던저봐라,익명,01/15,2575,247
821455,,"김충익 교수님 응원합니다. 총장, 예수회 핑계 그만좀 대라.",익명,01/15,3133,288
821409,,오빠 모해?,익명,01/15,2528,61
821392,,주예지강사 까이는거 보고 생각난 시,익명,01/15,3676,168
821389,,한국인들은 못타는 놀이기구,익명,01/15,1839,45
821381,,조신희 강사님 덕에 계절 힐링했다,익명,01/15,2846,121
821369,,공부하고 누워서 든 생각인데,익명,01/15,747,28
821359,,본인등판 레전드,익명,01/15,2543,68
821282,,2019 신용보증기금 합격수기(무경력 14학번),익명,01/14,2448,40
821189,,흥부가 뺨맞은 이유,익명,01/14,3044,121
821187,,서담엔 두 세력이 있다,익명,01/14,3705,164
821183,,아기 고양이짤 좋아해줘,익명,01/14,1819,87
821149,,부모님 위해서 60만원짜리 선물 샀다,익명,01/14,2333,71
821139,,대중이 일을 크게 만들었지,익명,01/14,1773,69
821129,,[경제학부 학생회] 서강대학교 경제학부 전공교과목 관련 설문,서강이곧나,01/14,476,26
821127,,진짜 말 조심 또 말 조심 해야겠다,익명,01/14,3121,105
821073,,기술직이 가장 우대받는 나라,익명,01/14,3264,111
822006,,이번 동연 제명건 외에도 의구심 드는 부분이 많았다,익명,01/16,1843,61
821995,,팩트,익명,01/16,1955,49
821978,,동아리나 학회나 학생회장이나,익명,01/16,1729,42
821974,,제명당한 동아리들 반성하긴 해야지,익명,01/16,3751,100
821965,,방금 살아남은 동아리 목록이랑 학교 홈페이지의 정동아리 목록 대조해봄,익명,01/16,2957,45
821962,,이번 동연 사태 이상한 점,익명,01/16,2970,64
821927,,연애 4년째 깨달은게 있어!,익명,01/16,2222,76
821911,,카카오적금 다 부었당,익명,01/16,2502,79
821890,,여친 콧털,익명,01/15,1516,32
821872,,(펌) CPA로 인한 심경변화.txt,익명,01/15,1498,48
821858,,엄마의 연애 간섭...,익명,01/15,1255,45
821853,,문과직군 연봉에 대해 알아보자 (참고용),익명,01/15,3900,75
821829,,핑구 자세 논란,익명,01/15,1639,46
821813,,서강대 붙었는데 사촌동생들이 위로해줌,익명,01/15,3585,106
821811,,장도연 근황,익명,01/15,2036,56
821805,,모태미녀인데 남들이 성형했다고 의심해서 고민,익명,01/15,2638,60
821772,,<속보> 학교에 예수회 비판하는 대자보 붙음,익명,01/15,2972,169
821767,,감정이 담긴 넷플릭스 공지,익명,01/15,2445,77
821739,,이제 2년차..퇴사욕구 어떻게 극복하시나요..,익명,01/15,822,27
821679,,회계사 세무사 하지마라,익명,01/15,4678,136
821678,,(자랑주의)하이닉스 해외연수 프로그램 붙었다,익명,01/15,2834,99
821664,,국회의원 후보 레전드 아니냐,익명,01/15,3266,82
821651,,외국에 없는 대한민국 전통 한과,익명,01/15,3643,116
821644,,펌) 팬서비스 레전드,익명,01/15,3195,164
821581,,지금 계속 어그로끄는사람 있는거같은데?,익명,01/15,2468,55
822438,,나 같이 반 외향적 반 내향적인 사람 있냐,익명,01/16,2963,142
822423,,CIA가 공개한 적국을 망하게 하는 법.jpg,익명,01/16,2943,92
822421,,그저 빛... 감사합니다.,익명,01/16,3084,132
822419,,동현이의 공개연애.jpg,익명,01/16,2637,76
822401,,글 삭제,익명,01/16,1974,79
822394,,[펌] 양봉장 꿀 훔쳐먹는 곰 대처법,익명,01/16,1906,121
822370,,비동연/비동아리 학생이 보기에는 동연 잘못 큰거같음,익명,01/16,1847,36
822367,,역대급으로 불쾌한 알바 면접 경험함,익명,01/16,1423,39
822363,행복해,국시합격...,익명,01/16,3189,180
822362,,동연 문제 다르게 볼 필요도 있지,익명,01/16,1559,70
822340,,동연이 회칙을 어겼다는 거 딱 정리해줌,익명,01/16,2375,52
822331,,동연 문제는 절차적 정당성..,익명,01/16,594,26
822313,,학우님들 꼭 봐주세요!! 폐강도 개강도 계획없는 수업 재수강 불가.,익명,01/16,2752,155
822283,,인원 미달 맞네,익명,01/16,2771,50
822277,,동연입장 올라옴,익명,01/16,2141,46
822227,,추억)무도시절 흔하던 진짜 광기,익명,01/16,2301,112
822224,,지금 동연이랑 동아리들 상황이 너무 웃김,익명,01/16,1861,50
822202,,세법이 사람이였으면 좋겠다,익명,01/16,1092,44
822181,,학생회 하다가 나와서 아는데 서담 여론 너무 믿지마,익명,01/16,2547,83
822143,,[혐]진이뽀님 얘 밴 좀 해주세여,익명,01/16,3155,68
822139,,서강대 경제학과 출신 세계은행 선임이코노미스트도 있네,익명,01/16,1791,62
822113,,밴드부 멤버를 존나 뽑으면 됨,익명,01/16,2701,82
822080,,근데 짤린 동아리 중에 두 개 해봐서 아는데,익명,01/16,2621,56
822069,,동연 사태 킹리적 갓심.txt,익명,01/16,2945,76
822021,,노라조 조빈 암산 실력.jpg,익명,01/16,2793,111
822018,,동아리의 유명세나 이미지로 제명여부를 판단하면 안됨,익명,01/16,2977,119
822016,,동연은 살아있는 권력,익명,01/16,2667,97
822913,,??: 새터에 고학번 선배님들도 오신대서 깜짝놀랐어요,익명,01/17,906,25
822910,,2020 예비군 훈련비,익명,01/17,2454,74
822861,,펭수도 커버 못 칠 질문,익명,01/17,1919,72
822860,,따끈따끈 10초전 동연피셜,익명,01/17,2734,56
822838,,시누가 결혼을 한다네요.pann,익명,01/17,2799,111
822826,,29 여다미 취업할수 있을까,익명,01/17,3154,86
822816,,남자친구가 애무를 안해줌,익명,01/17,2975,48
822813,,TV의 폭력성을 실험해보았습니다.gif,익명,01/17,2060,63
822805,,외국인팬들 지적에 빡친 한국팬,익명,01/17,2955,91
822778,,카메라를 마주하는 프로의 자세,익명,01/17,2275,68
822759,,동생이 군에서 너무 힘들어하는데 어떡하지,익명,01/17,2699,82
822747,,다 읽어보니 그냥 동연이 잘못한 거네,익명,01/17,2009,71
822739,,구제책이 없다는 건 말도 안되지,익명,01/17,1367,40
822719,,최근 해외에서 논란중인 일본 유튜버.jpg,익명,01/17,2554,67
822718,,서울대의대생이 실수를 하면 뭐라고 할까요?,익명,01/17,3505,177
822689,-,그저 빛이다,익명,01/17,2554,93
822687,,코트와 패딩 중 뭐 입을지 고민하는 다미들,익명,01/17,2974,161
822685,,SK텔레콤..한달에 한번 주4일 근무제 도입..jpg,익명,01/17,1640,44
822653,,인간의 성욕은 어디까지인가..(feat. 오픈채팅),익명,01/17,4254,123
822613,,재등록 심사에 대한 동아리 소명 연합 성명문,해리포터,01/17,1276,46
822607,,재등록 심사에 대한 동아리 소명 연합 성명문,익명,01/17,3478,54
822605,,열람실에서 음료수를 원샷해야하는 이유가 뭘까요?,익명,01/17,4198,247
822598,,세상에서 가장 강한 사람,익명,01/17,3061,129
822597,,남사친 구한다는 오픈채팅을 만든 디시인.kakaotalk,익명,01/17,2379,45
822578,,고시 그만두고 싶다,익명,01/17,884,35
822522,,레오 사진 찍는 거 큰일 날 수도 있었음,익명,01/16,3384,80
822504,,마포대교빌런과 후기.jpg,익명,01/16,3457,124
823416,,오늘 친구가 옷 지적해서 갑분싸 됐다....,익명,01/18,2772,75
823367,,그놈의 적폐교수,익명,01/18,3178,61
823250,,혼자살지만 퇴근해야만 하는 이유,익명,01/18,3416,175
823235,,"복전제 정말 좋아. 좋은데,",익명,01/18,3990,150
823232,,누가봐도 국산 애니메이션.jpg,익명,01/18,2829,116
823196,,자유복전이 진짜 엄청 큰건데 저학년때는 체감이 안됨,익명,01/18,3911,126
823184,,기타리스트의 수면내시경.jpg,익명,01/18,2607,112
823136,,간호대 신입생단톡방 군기,익명,01/18,3512,163
823124,,성균관대 삼성 지원금 60%가 의대로 들어가네,익명,01/18,3608,93
823110,,안타까운 사태로 쓸모없어진 제주도 플레이스 공유하고 감니당..,익명,01/18,2693,63
823109,,제발 동아리방 당연하게 생각 안해줬으면 좋갰다,익명,01/18,2207,43
823081,,배민 리뷰 레전드.jpg,익명,01/18,2936,97
823079,,편돌이 개멍청하네 돈계산도 못함,익명,01/18,2852,72
823074,,인터스텔라 꼬마 근황.jpg,익명,01/18,1674,40
823072,,투신환자에 대해 응급실 의사가 쓴 글을 읽었어,익명,01/18,2162,47
823037,,성북구 간호사 태움.jpg,익명,01/17,3377,92
823030,,마음 아끼지 마.,익명,01/17,2343,67
823014,,교수님한테 뼈맞음,익명,01/17,3518,116
822999,,회사생활 꿀팁,익명,01/17,846,44
822980,,폴더폰 쓰던때가 그립다,익명,01/17,2261,106
822968,,의도하지 않은 엄마의 차별이 너무 서운해,익명,01/17,2473,118
822961,홍보,[설선물]강원도 원주에서 직접 채밀한 천연꿀 허니스틱!,자란,01/17,1398,43
823877,,학기초 새내기들이 조심해야되는 세 부류의 사람들,익명,01/19,1606,33
823860,,로스쿨입시와 학벌의 상관관계 (2),익명,01/19,2429,107
823840,,"허리케인 속 혼자 살아남은 사람,,",익명,01/19,2159,67
823793,,유재석 찐웃음,익명,01/19,2262,66
823788,,갓충익 교수님 총장이랑 다시 얘기하나보네,익명,01/19,2025,83
823757,,훈련소 2일차 아침,익명,01/19,3415,133
823734,,학벌 때문이 아닐가능성이 더 크다 솔직히,익명,01/19,3954,100
823704,,[MCU] ??? : 내가 무슨 죄를 졌다고!!,익명,01/19,2591,81
823691,,서강대 패배주의에서 빨리 깨라고 최과장님이 그랬다,익명,01/19,4124,276
823681,,나 예전에 훌짓(?)하던 학생인데,익명,01/19,2813,150
823628,,앉아서 성실하게 공부 열심히 하는걸로 성공하는 길이,익명,01/19,3045,58
823611,,강아지를 떠나보내러 왔어,익명,01/19,1949,131
823573,,국가의 개가 되어가고있음,익명,01/18,1437,31
823568,,한 인강강사가 쓴 주예지에 대한 단상,익명,01/18,4507,125
823539,,어린미국깡패를 세글자로 줄이면?,익명,01/18,2386,63
823475,,너네가 모르는걸 우리는 알고있지... 눈에 보이는걸 믿지마!,익명,01/18,3547,55
823452,,신촌 메가박스 근황ㅋㅋㅋㅋㅋㅋㅋㅋ,익명,01/18,3848,89
824346,,인기글보고 백종원 개인적으로 좋아하진않는데,익명,01/20,2621,75
824277,,와 몇달전에 김기동회계사 카페에 허위로 성추행글 올린거 해명떴네,익명,01/20,3722,154
824275,기쁘다,약대붙었다 휴..,익명,01/20,3737,141
824263,,서강대 30~40대(나이) 금융(회)사 임원 배출 1위,익명,01/20,2968,162
824222,,시진핑 사진에 잉크뿌렸던 사람 근황.jpg,익명,01/20,3785,147
824220,,에이즈 음성 판정ㅠㅠ.jpg,익명,01/20,1706,30
824218,,배민 리뷰 등짝 스매싱 각.jpg,익명,01/20,2883,150
824208,,자식이 정신 못차릴때 특효약,익명,01/20,2629,78
824176,,별로 미화로 안보이는데..,익명,01/20,3249,71
824123,,반수 성공했다 안녕 서강..,익명,01/19,5367,227
824121,,실제 군필 여고생,익명,01/19,3170,126
824087,,[건국대학교 로스쿨 합격수기],익명,01/19,1339,59
823967,,와 진짜 세상넓고 미친사람은 많구나,익명,01/19,3724,95
823944,,조선시대 과거 난이도 체험,익명,01/19,3588,91
823937,,노량진 수험생 베드엔딩,익명,01/19,4047,158
823894,,상식적으로 똑같이 스카이 아쉽게 못간 사람들인데,익명,01/19,3186,84
823891,,설리 사망 후 유산상속 싸움 정리,익명,01/19,3187,79
824842,,빛충익 교수님 페북 새로운 글,익명,01/21,2896,156
824818,,이국종 단단히 빡쳤나보네,익명,01/21,3845,160
824793,,초보자가 헬스장 가면 생기는일.gif,익명,01/21,2390,90
824762,,모쏠들 상담해주다 충격받은점,익명,01/21,4526,107
824752,,작붕의 실사화,익명,01/21,1186,38
824751,,슬로바키아 집시촌 여행 간 유튜버.... jpg,익명,01/21,3738,95
824739,,선임 욕설,익명,01/21,2401,108
824738,,인연설,익명,01/21,2116,51
824736,,다큐 3일 명언,익명,01/21,2852,109
824734,,회사 잘 골라가라,익명,01/21,2957,82
824731,,동연 뭐냐ㅋㅋㅋㅋㅋㅋㅋㅋ,익명,01/21,1518,37
824728,,훈수충에 화가 많이 난 외국의 한 디자인회사 가격표,익명,01/21,2191,61
824717,,모두를 일어서게 하는 숫자는 뭘까요?,익명,01/21,3006,112
824710,,[나만의 맛집!] 행당닭한마리 + 띵똥와플,익명,01/21,2597,118
824696,,동연 이제 연서받네...,익명,01/21,1778,34
824691,,1억짜리 당근 서리,익명,01/21,2757,155
824659,,회린이 여러분 너무 휘둘리지말고 본인의 선택을 하세요,익명,01/20,1331,26
824569,,2020 년 교내흡연구역 지정 안내 (학교오피셜),익명,01/20,618,25
824547,,미용실에서 머리 짜르고왔는데 망한거냐,익명,01/20,4356,120
824528,,[나만의 맛집!] KD케밥하우스,익명,01/20,1367,33
824510,,10년 후원해서 선물 받음,익명,01/20,3478,124
824460,,서울대 법학전문대학원 합격수기,익명,01/20,5400,322
824452,,속보) 맥도날드 떡상,익명,01/20,4068,117
824442,,직장 다녀보면서 성향 파악하는 것도 중요한 것 같아요.,익명,01/20,1708,35
824430,,기안84 건물주ㄷㄷ,익명,01/20,2498,50
825314,,개콘 근황,익명,01/22,1975,61
825307,,사람들이 스벅을 좋아하는 이유 중 하나,익명,01/22,3057,100
825304,,펌) 그 때 그 시절 강민경의 싸이월드 감성,익명,01/22,1836,81
825257,,유튜버 하늘이 운영하는 회사 잡플래닛 후기,익명,01/22,3485,121
825239,,지자체 VS 불법광고 자강두천,익명,01/22,1172,63
825238,,남자친구가 질려요...,익명,01/22,3459,118
825177,,박지선 오빠가 겪은 무서운 이야기,익명,01/22,2706,91
825173,,엄마 생일인데,익명,01/22,2441,159
825127,,동아리 대외활동 면접 필승 전략,익명,01/21,3399,118
825124,,안녕하세요 애벌레입니다,익명,01/21,3277,137
825121,,왕의 자격,익명,01/21,3402,110
825071,,가장 부정적인 동물은?,익명,01/21,3111,177
825003,,볼펜 추천 후기,익명,01/21,1788,35
825001,,요즘 동물원 수준.....ㄷㄷ,익명,01/21,1755,52
824985,,숨막히는 심리전,익명,01/21,2801,101
824969,,세상에서 가장 쉬운 숫자는?,익명,01/21,1073,26
824964,,빛충익 교수님 추가글,익명,01/21,1841,81
824924,,이국종 교수님은 아주대병원한테 지원 제대로 안 할거면 애초에 외상센터 받지를 말라고 했었음,익명,01/21,2237,89
824895,,방통위 중징계받은 자막,익명,01/21,3203,99
825806,,박미선 세배 근황,익명,01/23,3137,73
825704,,회사 때려침,익명,01/23,2819,139
825694,,우한 폐렴에 대해2 (현지 반응 및 정보업뎃),익명,01/22,2282,68
825686,,일주일 간 ㅌㄷ 사용 후기,익명,01/22,3680,53
